5,0.973529411764706

5,1.0

5,0.9647058823529411

5,0.9941176470588234

5,0.9823529411764705

10,0.6588235294117648

10,0.6029411764705882

10,0.7588235294117647

10,0.6852941176470588

10,0.6205882352941176

15,0.7058823529411766

15,0.5235294117647059

15,0.49117647058823527

15,0.47941176470588237

15,0.5941176470588236

20,0.28823529411764703

20,0.31764705882352945

20,0.25588235294117645

20,0.3764705882352941

20,0.5058823529411764

25,0.1823529411764706

25,0.19705882352941173

25,0.39999999999999997

25,0.2029411764705882

25,0.15294117647058827

30,0.2529411764705883

30,0.18823529411764703

30,0.2323529411764706

30,0.22352941176470587

30,0.25000000000000006

35,0.2058823529411765

35,0.2529411764705882

35,0.1

35,0.22647058823529412

35,0.2029411764705882
40,0.2617647058823529
40,0.1588235294117647
40,0.26176470588235295
40,0.13529411764705884
40,0.22058823529411764
45,0.2647058823529411
45,0.1676470588235294
45,0.2088235294117647
45,0.22352941176470587
45,0.28823529411764715
50,0.2705882352941177
50,0.2205882352941176
50,0.1411764705882353
50,0.17941176470588238
50,0.1588235294117647
